17,6,9.27416e-08
17,7,5.70785e-09
17,8,3.60996e-10
17,9,2.35991e-11
17,10,1.60571e-12
17,11,1.14694e-13
17,12,8.69491e-15
17,13,7.09937e-16
17,14,6.37542e-17
17,15,6.50689e-18
17,16,8.00942e-19
17,17,1.3736e-19
18,-18,3.97872e-21
18,-17,2.38723e-20
18,-16,1.9973e-19
18,-15,2.01718e-18
18,-14,2.31756e-17
18,-13,2.93151e-16
18,-12,3.99804e-15
18,-11,5.79371e-14
18,-10,8.82472e-13
18,-9,1.40088e-11
18,-8,2.30188e-10
18,-7,3.89283e-09
18,-6,6.74259e-08
18,-5,1.19098e-06
18,-4,2.13713e-05
18,-3,0.00038823
18,-2,0.00711637
18,-1,0.131219
18,0,1.71592
18,1,0.131219
18,2,0.00711637
18,3,0.00038823
18,4,2.13713e-05
18,5,1.19098e-06
18,6,6.74259e-08
18,7,3.89283e-09
18,8,2.30188e-10
18,9,1.40088e-11
18,10,8.82472e-13
18,11,5.79371e-14
18,12,3.99804e-15
18,13,2.93151e-16
18,14,2.31756e-17
18,15,2.01718e-18
18,16,1.9973e-19
18,17,2.38723e-20
18,18,3.97872e-21
19,-19,1.08939e-22
19,-18,6.71543e-22
19,-17,5.77683e-21
19,-16,6.00346e-20
19,-15,7.10339e-19
19,-14,9.26169e-18
19,-13,1.30324e-16
19,-12,1.9505e-15
19,-11,3.07166e-14
19,-10,5.04725e-13
19,-9,8.59515e-12
19,-8,1.50844e-10
19,-7,2.7152e-09
19,-6,4.99183e-08
19,-5,9.33886e-07
19,-4,1.77192e-05
19,-3,0.000339914
19,-2,0.00657362
19,-1,0.127806
19,0,1.76168
19,1,0.127806
19,2,0.00657362
19,3,0.000339914
19,4,1.77192e-05
19,5,9.33886e-07
19,6,4.99183e-08
19,7,2.7152e-09
19,8,1.50844e-10
19,9,8.59515e-12
19,10,5.04725e-13
19,11,3.07166e-14
19,12,1.9505e-15
19,13,1.30324e-16
19,14,9.26169e-18
19,15,7.10339e-19
19,16,6.00346e-20
19,17,5.77683e-21
19,18,6.71543e-22
19,19,1.08939e-22
20,-20,2.828e-24
20,-19,1.78858e-23
20,-18,1.57964e-22
20,-17,1.68659e-21
20,-16,2.05182e-20
20,-15,2.75281e-19
20,-14,3.9892e-18
20,-13,6.15424e-17
20,-12,9.99946e-16
20,-11,1.69696e-14
20,-10,2.98781e-13
20,-9,5.42763e-12
20,-8,1.01251e-10
20,-7,1.93175e-09
20,-6,3.75575e-08
20,-5,7.41701e-07
20,-4,1.4834e-05
20,-3,0.000299633
20,-2,0.00609662
20,-1,0.124646
20,0,1.80629
20,1,0.124646
20,2,0.00609662
20,3,0.000299633
20,4,1.4834e-05
20,5,7.41701e-07
20,6,3.75575e-08
20,7,1.93175e-09
20,8,1.01251e-10
20,9,5.42763e-12
20,10,2.98781e-13
20,11,1.69696e-14
20,12,9.99946e-16
20,13,6.15424e-17
20,14,3.9892e-18
20,15,2.75281e-19
20,16,2.05182e-20
20,17,1.68659e-21
20,18,1.57964e-22
20,19,1.78858e-23
20,20,2.828e-24
21,-21,6.97919e-26
21,-20,4.52303e-25
21,-19,4.09578e-24
21,-18,4.4867e-23
21,-17,5.60389e-22
21,-16,7.72443e-21
21,-15,1.15091e-19
21,-14,1.82702e-18
21,-13,3.05719e-17
21,-12,5.3479e-16
21,-11,9.71494e-15
21,-10,1.82268e-13
21,-9,3.51546e-12
21,-8,6.94249e-11
21,-7,1.39887e-09
21,-6,2.86684e-08
21,-5,5.9586e-07
21,-4,1.25272e-05
21,-3,0.000265743
21,-2,0.00567472
21,-1,0.121709
21,0,1.84982
21,1,0.121709
21,2,0.00567472
21,3,0.000265743
21,4,1.25272e-05
21,5,5.9586e-07
21,6,2.86684e-08
21,7,1.39887e-09
21,8,6.94249e-11
21,9,3.51546e-12
21,10,1.82268e-13
21,11,9.71494e-15
21,12,5.3479e-16
21,13,3.05719e-17
21,14,1.82702e-18
21,15,1.15091e-19
21,16,7.72443e-21
21,17,5.60389e-22
21,18,4.4867e-23
21,19,4.09578e-24
21,20,4.52303e-25
21,21,6.97919e-26
22,-22,1.64141e-27
22,-21,1.08879e-26
22,-20,1.0097e-25
22,-19,1.13339e-24
22,-18,1.45144e-23
22,-17,2.05265e-22
22,-16,3.13995e-21
22,-15,5.1211e-20
22,-14,8.81067e-19
22,-13,1.58592e-17
22,-12,2.96699e-16
22,-11,5.73788e-15
22,-10,1.14182e-13
22,-9,2.32887e-12
22,-8,4.85166e-11
22,-7,1.02919e-09
22,-6,2.21695e-08
22,-5,4.83681e-07
22,-4,1.06629e-05
22,-3,0.000236996
22,-2,0.00529939
22,-1,0.118971
22,0,1.89235
22,1,0.118971
22,2,0.00529939
22,3,0.000236996
22,4,1.06629e-05
22,5,4.83681e-07
22,6,2.21695e-08
22,7,1.02919e-09
22,8,4.85166e-11
22,9,2.32887e-12
22,10,1.14182e-13
22,11,5.73788e-15
22,12,2.96699e-16
22,13,1.58592e-17
22,14,8.81067e-19
22,15,5.1211e-20
22,16,3.13995e-21
22,17,2.05265e-22
22,18,1.45144e-23
22,19,1.13339e-24
22,20,1.0097e-25
22,21,1.08879e-26
22,22,1.64141e-27
23,-23,3.68701e-29
23,-22,2.50065e-28
23,-21,2.37233e-27
23,-20,2.72559e-26
23,-19,3.57458e-25
23,-18,5.18006e-24
23,-17,8.12461e-23
23,-16,1.35951e-21
23,-15,2.40137e-20
23,-14,4.44091e-19
23,-13,8.54226e-18
23,-12,1.69989e-16
23,-11,3.48374e-15
23,-10,7.32413e-14
23,-9,1.57426e-12
23,-8,3.44904e-11
23,-7,7.68137e-10
23,-6,1.7347e-08
23,-5,3.96332e-07
23,-4,9.14145e-06
23,-3,0.000212428
23,-2,0.00496373
23,-1,0.11641
23,0,1.93394
23,1,0.11641
23,2,0.00496373
23,3,0.000212428
23,4,9.14145e-06
23,5,3.96332e-07
23,6,1.7347e-08
23,7,7.68137e-10
23,8,3.44904e-11
23,9,1.57426e-12
23,10,7.32413e-14
23,11,3.48374e-15
23,12,1.69989e-16
23,13,8.54226e-18
23,14,4.44091e-19
23,15,2.40137e-20
23,16,1.35951e-21
23,17,8.12461e-23
23,18,5.18006e-24
23,19,3.57458e-25
23,20,2.72559e-26
23,21,2.37233e-27
23,22,2.50065e-28
23,23,3.68701e-29
24,-24,7.92599e-31
24,-23,5.49129e-30
24,-22,5.324e-29
24,-21,6.25429e-28
24,-20,8.39101e-27
24,-19,1.24459e-25
24,-18,1.9991e-24
24,-17,3.42775e-23
24,-16,6.20792e-22
24,-15,1.17787e-20
24,-14,2.32611e-19
24,-13,4.75573e-18
24,-12,1.0021e-16
24,-11,2.16786e-15
24,-10,4.79877e-14
24,-9,1.08371e-12
24,-8,2.49019e-11
24,-7,5.80807e-10
24,-6,1.37198e-08
24,-5,3.27556e-07
24,-4,7.8886e-06
24,-3,0.000191288
24,-2,0.0046621
24,-1,0.114007
24,0,1.97466
24,1,0.114007
24,2,0.0046621
24,3,0.000191288
24,4,7.8886e-06
24,5,3.27556e-07
24,6,1.37198e-08
24,7,5.80807e-10
24,8,2.49019e-11
24,9,1.08371e-12
24,10,4.79877e-14
24,11,2.16786e-15
24,12,1.0021e-16
24,13,4.75573e-18
24,14,2.32611e-19
24,15,1.17787e-20
24,16,6.20792e-22
24,17,3.42775e-23
24,18,1.9991e-24
24,19,1.24459e-25
24,20,8.39101e-27
24,21,6.25429e-28
24,22,5.324e-29
24,23,5.49129e-30
24,24,7.92599e-31
25,-25,1.63365e-32
25,-24,1.15516e-31
25,-23,1.14355e-30
25,-22,1.37226e-29
25,-21,1.88155e-28
25,-20,2.85351e-27
25,-19,4.6888e-26
25,-18,8.22881e-25
25,-17,1.52622e-23
25,-16,2.96731e-22
25,-15,6.00833e-21
25,-14,1.26032e-19
25,-13,2.72649e-18
25,-12,6.05992e-17
25,-11,1.37921e-15
25,-10,3.205e-14
25,-9,7.58442e-13
25,-8,1.82342e-11
25,-7,4.44406e-10
25,-6,1.0958e-08
25,-5,2.72852e-07
25,-4,6.84854e-06
25,-3,0.000172985
25,-2,0.00438986
25,-1,0.111748
25,0,2.01456
25,1,0.111748
25,2,0.00438986
25,3,0.000172985
25,4,6.84854e-06
25,5,2.72852e-07
25,6,1.0958e-08
25,7,4.44406e-10
25,8,1.82342e-11
25,9,7.58442e-13
25,10,3.205e-14
25,11,1.37921e-15
25,12,6.05992e-17
25,13,2.72649e-18
25,14,1.26032e-19
25,15,6.00833e-21
25,16,2.96731e-22
25,17,1.52622e-23
25,18,8.22881e-25
25,19,4.6888e-26
25,20,2.85351e-27
25,21,1.88155e-28
25,22,1.37226e-29
25,23,1.14355e-30
25,24,1.15516e-31
25,25,1.63365e-32
26,-26,3.23388e-34
26,-25,2.33198e-33
26,-24,2.35519e-32
26,-23,2.8845e-31
26,-22,4.03831e-30
26,-21,6.25612e-29
26,-20,1.05058e-27
26,-19,1.8852e-26
26,-18,3.57691e-25
26,-17,7.11797e-24
26,-16,1.47601e-22
26,-15,3.17257e-21
26,-14,7.0371e-20
26,-13,1.60471e-18
26,-12,3.74966e-17
26,-11,8.95219e-16
26,-10,2.17816e-14
26,-9,5.38848e-13
26,-8,1.3525e-11
26,-7,3.43758e-10
26,-6,8.8313e-09
26,-5,2.28933e-07
26,-4,5.97862e-06
26,-3,0.000157046
26,-2,0.00414315
26,-1,0.109617
26,0,2.05368
26,1,0.109617
26,2,0.00414315
26,3,0.000157046
26,4,5.97862e-06
26,5,2.28933e-07
26,6,8.8313e-09
26,7,3.43758e-10
26,8,1.3525e-11
26,9,5.38848e-13
26,10,2.17816e-14
26,11,8.95219e-16
26,12,3.74966e-17
26,13,1.60471e-18
26,14,7.0371e-20
26,15,3.17257e-21
26,16,1.47601e-22
26,17,7.11797e-24
26,18,3.57691e-25
26,19,1.8852e-26
26,20,1.05058e-27
26,21,6.25612e-29
26,22,4.03831e-30
26,23,2.8845e-31
26,24,2.35519e-32
26,25,2.33198e-33
26,26,3.23388e-34
27,-27,6.1579e-36
27,-26,4.52511e-35
27,-25,4.65889e-34
27,-24,5.81895e-33
27,-23,8.31112e-32
27,-22,1.3141e-30
27,-21,2.25322e-29
27,-20,4.13022e-28
27,-19,8.00879e-27
27,-18,1.62955e-25
27,-17,3.45679e-24
27,-16,7.60494e-23
27,-15,1.72751e-21
27,-14,4.03661e-20
27,-13,9.67104e-19
27,-12,2.36891e-17
27,-11,5.91754e-16
27,-10,1.50403e-14
27,-9,3.88145e-13
27,-8,1.01513e-11
27,-7,2.68579e-10
27,-6,7.17663e-09
27,-5,1.9337e-07
27,-4,5.24599e-06
27,-3,0.000143092
27,-2,0.00391873
27,-1,0.107605
27,0,2.09207
27,1,0.107605
27,2,0.00391873
27,3,0.000143092
27,4,5.24599e-06
27,5,1.9337e-07
27,6,7.17663e-09
27,7,2.68579e-10
27,8,1.01513e-11
27,9,3.88145e-13
27,10,1.50403e-14
27,11,5.91754e-16
27,12,2.36891e-17
27,13,9.67104e-19
27,14,4.03661e-20
27,15,1.72751e-21
27,16,7.60494e-23
27,17,3.45679e-24
27,18,1.62955e-25
27,19,8.00879e-27
27,20,4.13022e-28
27,21,2.25322e-29
27,22,1.3141e-30
27,23,8.31112e-32
27,24,5.81895e-33
27,25,4.65889e-34
27,26,4.52511e-35
27,27,6.1579e-36
28,-28,1.12956e-37
28,-27,8.45293e-37
28,-26,8.8655e-36
28,-25,1.12839e-34
28,-24,1.64297e-33
28,-23,2.64921e-32
28,-22,4.63422e-31
28,-21,8.66982e-30
28,-20,1.71654e-28
28,-19,3.56776e-27
28,-18,7.73471e-26
28,-17,1.73988e-24
28,-16,4.04312e-23
28,-15,9.66973e-22
28,-14,2.37253e-20
28,-13,5.95501e-19
28,-12,1.52523e-17
28,-11,3.97731e-16
28,-10,1.0538e-14
28,-9,2.83156e-13
28,-8,7.70269e-12
28,-7,2.11789e-10
28,-6,5.8769e-09
28,-5,1.64343e-07
28,-4,4.62503e-06
28,-3,0.000130816
28,-2,0.00371387
28,-1,0.105699
28,0,2.12977
28,1,0.105699
28,2,0.00371387
28,3,0.000130816
28,4,4.62503e-06
28,5,1.64343e-07
28,6,5.8769e-09
28,7,2.11789e-10
28,8,7.70269e-12
28,9,2.83156e-13
28,10,1.0538e-14
28,11,3.97731e-16
28,12,1.52523e-17
28,13,5.95501e-19
28,14,2.37253e-20
28,15,9.66973e-22
28,16,4.04312e-23
28,17,1.73988e-24
28,18,7.73471e-26
28,19,3.56776e-27
28,20,1.71654e-28
28,21,8.66982e-30
28,22,4.63422e-31
28,23,2.64921e-32
28,24,1.64297e-33
28,25,1.12839e-34
28,26,8.86551e-36
28,27,8.45293e-37
28,28,1.12958e-37
29,-29,1.99923e-39
29,-28,1.52216e-38
29,-27,1.62524e-37
29,-26,2.10655e-36
29,-25,3.12452e-35
29,-24,5.1341e-34
29,-23,9.15542e-33
29,-22,1.74674e-31
29,-21,3.52825e-30
29,-20,7.48454e-29
29,-19,1.65677e-27
29,-18,3.80698e-26
29,-17,9.04107e-25
29,-16,2.21091e-23
29,-15,5.54933e-22
29,-14,1.42565e-20
29,-13,3.73944e-19
29,-12,9.99208e-18
29,-11,2.71446e-16
29,-10,7.48326e-15
29,-9,2.08996e-13
29,-8,5.90391e-12
29,-7,1.68443e-10
29,-6,4.84693e-09
29,-5,1.40477e-07
29,-4,4.09559e-06
29,-3,0.000119966
29,-2,0.00352628
29,-1,0.103891
29,0,2.16681
29,1,0.103891
29,2,0.00352628
29,3,0.000119966
29,4,4.09559e-06
29,5,1.40477e-07
29,6,4.84693e-09
29,7,1.68443e-10
29,8,5.90391e-12
29,9,2.08996e-13
29,10,7.48326e-15
29,11,2.71446e-16
29,12,9.99208e-18
29,13,3.73944e-19
29,14,1.42565e-20
29,15,5.54933e-22
29,16,2.21091e-23
29,17,9.04107e-25
29,18,3.80698e-26
29,19,1.65677e-27
29,20,7.48454e-29
29,21,3.52825e-30
29,22,1.74674e-31
29,23,9.15542e-33
29,24,5.1341e-34
29,25,3.12452e-35
29,26,2.10655e-36
29,27,1.62524e-37
29,28,1.52219e-38
29,29,1.9982e-39
30,-30,3.40286e-41
30,-29,2.64652e-40
30,-28,2.87409e-39
30,-27,3.79122e-38
30,-26,5.72461e-37
30,-25,9.57911e-36
30,-24,1.74013e-34
30,-23,3.3832e-33
30,-22,6.96644e-32
30,-21,1.50707e-30
30,-20,3.40345e-29
30,-19,7.98179e-28
30,-18,1.93548e-26
30,-17,4.83483e-25
30,-16,1.24021e-23
30,-15,3.25776e-22
30,-14,8.74148e-21
30,-13,2.39076e-19
30,-12,6.6513e-18
30,-11,1.87892e-16
30,-10,5.3804e-15
30,-9,1.55939e-13
30,-8,4.5677e-12
30,-7,1.35037e-10
30,-6,4.02402e-09
30,-5,1.20721e-07
30,-4,3.64168e-06
30,-3,0.000110338
30,-2,0.00335397
30,-1,0.102172
30,0,2.20323
30,1,0.102172
30,2,0.00335397
30,3,0.000110338
30,4,3.64168e-06
30,5,1.20721e-07
30,6,4.02402e-09
30,7,1.35037e-10
30,8,4.5677e-12
30,9,1.55939e-13
30,10,5.3804e-15
30,11,1.87892e-16
30,12,6.6513e-18
30,13,2.39076e-19
30,14,8.74148e-21
30,15,3.25776e-22
30,16,1.24021e-23
30,17,4.83483e-25
30,18,1.93548e-26
30,19,7.98179e-28
30,20,3.40345e-29
30,21,1.50707e-30
30,22,6.96644e-32
30,23,3.3832e-33
30,24,1.74013e-34
30,25,9.57911e-36
30,26,5.72461e-37
30,27,3.79122e-38
30,28,2.87414e-39
30,29,2.64515e-40
30,30,3.42881e-41
31,-31,5.82619e-43
31,-30,4.42777e-42
31,-29,4.91044e-41
31,-28,6.58627e-40
31,-27,1.01181e-38
31,-26,1.72306e-37
31,-25,3.18649e-36
31,-24,6.30892e-35
31,-23,1.32337e-33
31,-22,2.91743e-32
31,-21,6.71642e-31
31,-20,1.60633e-29
31,-19,3.97385e-28
31,-18,1.01314e-26
31,-17,2.65357e-25
31,-16,7.12027e-24
31,-15,1.95256e-22
31,-14,5.4602e-21
31,-13,1.554e-19
31,-12,4.49319e-18
31,-11,1.31766e-16
31,-10,3.91325e-15
31,-9,1.17528e-13
31,-8,3.5648e-12
31,-7,1.09062e-10
31,-6,3.36151e-09
31,-5,1.04261e-07
31,-4,3.25054e-06
31,-3,0.000101758
31,-2,0.00319527
31,-1,0.100537
31,0,2.23906
31,1,0.100537
31,2,0.00319527
31,3,0.000101758
31,4,3.25054e-06
31,5,1.04261e-07
31,6,3.36151e-09
31,7,1.09062e-10
31,8,3.5648e-12
31,9,1.17528e-13
31,10,3.91325e-15
31,11,1.31766e-16
31,12,4.49319e-18
31,13,1.554e-19
31,14,5.4602e-21
31,15,1.95256e-22
31,16,7.12027e-24
31,17,2.65357e-25
31,18,1.01314e-26
31,19,3.97385e-28
31,20,1.60633e-29
31,21,6.71642e-31
31,22,2.91743e-32
31,23,1.32337e-33
31,24,6.30892e-35
31,25,3.18649e-36
31,26,1.72306e-37
31,27,1.01181e-38
31,28,6.58641e-40
31,29,4.9079e-41
31,30,4.46153e-42
31,31,5.47898e-43
32,-32,8.10197e-45
32,-31,7.45591e-44
32,-30,8.07775e-43
32,-29,1.10612e-41
32,-28,1.72735e-40
32,-27,2.99189e-39
32,-26,5.62921e-38
32,-25,1.13425e-36
32,-24,2.4221e-35
32,-23,5.43761e-34
32,-22,1.27523e-32
32,-21,3.10801e-31
32,-20,7.8381e-30
32,-19,2.03791e-28
32,-18,5.44545e-27
32,-17,1.4913e-25
32,-16,4.17563e-24
32,-15,1.1928e-22
32,-14,3.46938e-21
32,-13,1.02567e-19
32,-12,3.07701e-18
32,-11,9.35331e-17
32,-10,2.87681e-15
32,-9,8.94128e-14
32,-8,2.80477e-12
32,-7,8.86946e-11
32,-6,2.82433e-09
32,-5,9.04669e-08
32,-4,2.91185e-06
32,-3,9.40849e-05
32,-2,0.0030487
32,-1,0.0989771
32,0,2.27432
32,1,0.0989771
32,2,0.0030487
32,3,9.40849e-05
32,4,2.91185e-06
32,5,9.04669e-08
32,6,2.82433e-09
32,7,8.86946e-11
32,8,2.80477e-12
32,9,8.94128e-14
32,10,2.87681e-15
32,11,9.35331e-17
32,12,3.07701e-18
32,13,1.02567e-19
32,14,3.46938e-21
32,15,1.1928e-22
32,16,4.17563e-24
32,17,1.4913e-25
32,18,5.44545e-27
32,19,2.03791e-28
32,20,7.8381e-30
32,21,3.10801e-31
32,22,1.27523e-32
32,23,5.43761e-34
32,24,2.4221e-35
32,25,1.13425e-36
32,26,5.62921e-38
32,27,2.99189e-39
32,28,1.72739e-40
32,29,1.10555e-41
32,30,8.13934e-43
32,31,7.01157e-44
32,32,1.03714e-44
33,-33,1.70625e-46
33,-32,1.02027e-45
33,-31,1.33815e-44
33,-30,1.78962e-43
33,-29,2.85244e-42
33,-28,5.0209e-41
33,-27,9.60564e-40
33,-26,1.96857e-38
33,-25,4.27683e-37
33,-24,9.77141e-36
33,-23,2.33289e-34
33,-22,5.79009e-33
33,-21,1.4875e-31
33,-20,3.94117e-30
33,-19,1.07356e-28
33,-18,2.9983e-27
33,-17,8.56485e-26
33,-16,2.49706e-24
33,-15,7.4159e-23
33,-14,2.23955e-21
33,-13,6.86633e-20
33,-12,2.13409e-18
33,-11,6.71477e-17
33,-10,2.1361e-15
33,-9,6.86217e-14
33,-8,2.2236e-12
33,-7,7.25996e-11
33,-6,2.38587e-09
33,-5,7.8842e-08
33,-4,2.61727e-06
33,-3,8.71987e-05
33,-2,0.00291301
33,-1,0.097488
33,0,2.30905
33,1,0.097488
33,2,0.00291301
33,3,8.71987e-05
33,4,2.61727e-06
33,5,7.8842e-08
33,6,2.38587e-09
33,7,7.25996e-11
33,8,2.2236e-12
33,9,6.86217e-14
33,10,2.1361e-15
33,11,6.71477e-17
33,12,2.13409e-18
33,13,6.86633e-20
33,14,2.23955e-21
33,15,7.4159e-23
33,16,2.49706e-24
33,17,8.56485e-26
33,18,2.9983e-27
33,19,1.07356e-28
33,20,3.94117e-30
33,21,1.4875e-31
33,22,5.79009e-33
33,23,2.33289e-34
33,24,9.77141e-36
33,25,4.27683e-37
33,26,1.96857e-38
33,27,9.60564e-40
33,28,5.021e-41
33,29,2.85097e-42
33,30,1.80327e-43
33,31,1.25841e-44
33,32,1.30605e-45
33,33,1.21494e-46
34,-34,2.26662e-48
34,-33,2.11539e-47
34,-32,1.80237e-46
34,-31,2.91741e-45
34,-30,4.54034e-44
34,-29,8.15491e-43
34,-28,1.58507e-41
34,-27,3.30216e-40
34,-26,7.2947e-39
34,-25,1.69514e-37
34,-24,4.11747e-36
34,-23,1.04002e-34
34,-22,2.72e-33
